Time, Real_Position, Real_Velocity, Learned_Position, Learned_Velocity
6.706707000732421875e+00,-1.370635777711868286e-01,-2.639088593423366547e-02,5.450015887618064880e-02,9.632990509271621704e-02
6.716717243194580078e+00,-1.373277604579925537e-01,-2.348829992115497589e-02,5.570977926254272461e-02,9.440722316503524780e-02
6.726727008819580078e+00,-1.375628709793090820e-01,-2.059799432754516602e-02,5.689566582441329956e-02,9.246862679719924927e-02
6.736737251281738281e+00,-1.377690583467483521e-01,-1.772020384669303894e-02,5.805772170424461365e-02,9.051467478275299072e-02
6.746747016906738281e+00,-1.379464268684387207e-01,-1.485570706427097321e-02,5.919563397765159607e-02,8.854628354310989380e-02
6.756757259368896484e+00,-1.380951404571533203e-01,-1.200472749769687653e-02,6.030931696295738220e-02,8.656400442123413086e-02
6.766767024993896484e+00,-1.382153034210205078e-01,-9.168028831481933594e-03,6.139848381280899048e-02,8.456875383853912354e-02
6.776777267456054688e+00,-1.383070796728134155e-01,-6.345827132463455200e-03,6.246306374669075012e-02,8.256108313798904419e-02
6.786787033081054688e+00,-1.383706033229827881e-01,-3.538871882483363152e-03,6.350278854370117188e-02,8.054190874099731445e-02
6.796797275543212891e+00,-1.384060233831405640e-01,-7.473700679838657379e-04,6.451760232448577881e-02,7.851177453994750977e-02
6.806807041168212891e+00,-1.384135037660598755e-01,2.027942333370447159e-03,6.550726294517517090e-02,7.647159695625305176e-02
6.816817283630371094e+00,-1.383932083845138550e-01,4.786867648363113403e-03,6.647173315286636353e-02,7.442191243171691895e-02
6.826827049255371094e+00,-1.383452862501144409e-01,7.528685964643955231e-03,6.741078197956085205e-02,7.236363738775253296e-02
6.836837291717529297e+00,-1.382699161767959595e-01,1.025320682674646378e-02,6.832438707351684570e-02,7.029730081558227539e-02
6.846847057342529297e+00,-1.381672769784927368e-01,1.295972615480422974e-02,6.921234726905822754e-02,6.822381913661956787e-02
6.856857299804687500e+00,-1.380375474691390991e-01,1.564806327223777771e-02,7.007464766502380371e-02,6.614371389150619507e-02
6.866867065429687500e+00,-1.378809213638305664e-01,1.831752993166446686e-02,7.091110944747924805e-02,6.405789405107498169e-02
6.876877307891845703e+00,-1.376975625753402710e-01,2.096795476973056793e-02,7.172173261642456055e-02,6.196686998009681702e-02
6.886887073516845703e+00,-1.374876797199249268e-01,2.359866537153720856e-02,7.250636816024780273e-02,5.987155064940452576e-02
6.896897315979003906e+00,-1.372514516115188599e-01,2.620949782431125641e-02,7.326501607894897461e-02,5.777243897318840027e-02
6.906907081604003906e+00,-1.369891017675399780e-01,2.879979647696018219e-02,7.399755716323852539e-02,5.567043274641036987e-02
6.916917324066162109e+00,-1.367008090019226074e-01,3.136941045522689819e-02,7.470400631427764893e-02,5.356602743268013000e-02
6.926927089691162109e+00,-1.363868117332458496e-01,3.391769528388977051e-02,7.538425922393798828e-02,5.146011710166931152e-02
6.936937332153320312e+00,-1.360472887754440308e-01,3.644451126456260681e-02,7.603835314512252808e-02,4.935318604111671448e-02
6.946947097778320312e+00,-1.356824934482574463e-01,3.894923254847526550e-02,7.666619867086410522e-02,4.724611714482307434e-02
6.956957340240478516e+00,-1.352926045656204224e-01,4.143172502517700195e-02,7.726784050464630127e-02,4.513938724994659424e-02
6.966967105865478516e+00,-1.348778754472732544e-01,4.389138519763946533e-02,7.784321904182434082e-02,4.303386807441711426e-02
6.976977348327636719e+00,-1.344385147094726562e-01,4.632808640599250793e-02,7.839239388704299927e-02,4.093002900481224060e-02
6.986987113952636719e+00,-1.339747756719589233e-01,4.874124377965927124e-02,7.891532033681869507e-02,3.882873058319091797e-02
6.996997356414794922e+00,-1.334868669509887695e-01,5.113073810935020447e-02,7.941207289695739746e-02,3.673043102025985718e-02
7.007007122039794922e+00,-1.329750567674636841e-01,5.349599942564964294e-02,7.988262921571731567e-02,3.463597595691680908e-02
7.017017364501953125e+00,-1.324395537376403809e-01,5.583691969513893127e-02,8.032707124948501587e-02,3.254581615328788757e-02
7.027027130126953125e+00,-1.318806409835815430e-01,5.815294757485389709e-02,8.074539899826049805e-02,3.046078793704509735e-02
7.037037372589111328e+00,-1.312985122203826904e-01,6.044398620724678040e-02,8.113770931959152222e-02,2.838132530450820923e-02
7.047047138214111328e+00,-1.306934803724288940e-01,6.270950287580490112e-02,8.150402456521987915e-02,2.630825340747833252e-02
7.057057380676269531e+00,-1.300657391548156738e-01,6.494940817356109619e-02,8.184444904327392578e-02,2.424199134111404419e-02
7.067067146301269531e+00,-1.294156163930892944e-01,6.716318428516387939e-02,8.215902745723724365e-02,2.218335308134555817e-02
7.077077388763427734e+00,-1.287432909011840820e-01,6.935075670480728149e-02,8.244787156581878662e-02,2.013274654746055603e-02
7.087087154388427734e+00,-1.280491054058074951e-01,7.151162624359130859e-02,8.271104097366333008e-02,1.809096895158290863e-02
7.097097396850585938e+00,-1.273332536220550537e-01,7.364572584629058838e-02,8.294866979122161865e-02,1.605841517448425293e-02
7.107107162475585938e+00,-1.265960782766342163e-01,7.575257122516632080e-02,8.316083252429962158e-02,1.403586659580469131e-02
7.117117404937744141e+00,-1.258377730846405029e-01,7.783210277557373047e-02,8.334767073392868042e-02,1.202370692044496536e-02
7.127127170562744141e+00,-1.250586956739425659e-01,7.988386601209640503e-02,8.350928127765655518e-02,1.002269890159368515e-02
7.137137413024902344e+00,-1.242590397596359253e-01,8.190780878067016602e-02,8.364581316709518433e-02,8.033214136958122253e-03
7.147147178649902344e+00,-1.234391629695892334e-01,8.390349149703979492e-02,8.375739306211471558e-02,6.055998150259256363e-03
7.157157421112060547e+00,-1.225992664694786072e-01,8.587086945772171021e-02,8.384416997432708740e-02,4.091408569365739822e-03
7.167167186737060547e+00,-1.217397227883338928e-01,8.780951797962188721e-02,8.390628546476364136e-02,2.140172291547060013e-03
7.177177429199218750e+00,-1.208607256412506104e-01,8.971940726041793823e-02,8.394390344619750977e-02,2.026336733251810074e-04
7.187187194824218750e+00,-1.199626550078392029e-01,9.160014241933822632e-02,8.395718038082122803e-02,-1.720499014481902122e-03
7.197197437286376953e+00,-1.190457120537757874e-01,9.345168620347976685e-02,8.394628763198852539e-02,-3.628895152360200882e-03
7.207207202911376953e+00,-1.181102842092514038e-01,9.527366608381271362e-02,8.391140401363372803e-02,-5.521866027265787125e-03
7.217217445373535156e+00,-1.171565726399421692e-01,9.706606715917587280e-02,8.385271579027175903e-02,-7.399095222353935242e-03
7.227227210998535156e+00,-1.161849647760391235e-01,9.882852435111999512e-02,8.377040922641754150e-02,-9.259914048016071320e-03
7.237237453460693359e+00,-1.151956692337989807e-01,1.005610227584838867e-01,8.366467803716659546e-02,-1.110402122139930725e-02
7.247247219085693359e+00,-1.141890734434127808e-01,1.022632271051406860e-01,8.353573083877563477e-02,-1.293076761066913605e-02
7.257257461547851562e+00,-1.131653934717178345e-01,1.039351373910903931e-01,8.338376134634017944e-02,-1.473986636847257614e-02
7.267267227172851562e+00,-1.121250241994857788e-01,1.055764332413673401e-01,8.320900052785873413e-02,-1.653069071471691132e-02
7.277277469635009766e+00,-1.110681816935539246e-01,1.071871221065521240e-01,8.301164954900741577e-02,-1.830296777188777924e-02
7.287287235260009766e+00,-1.099952608346939087e-01,1.087669059634208679e-01,8.279195427894592285e-02,-2.005609311163425446e-02
7.297297477722167969e+00,-1.089064776897430420e-01,1.103157922625541687e-01,8.255012333393096924e-02,-2.178980782628059387e-02
7.307307243347167969e+00,-1.078022420406341553e-01,1.118335053324699402e-01,8.228641748428344727e-02,-2.350352890789508820e-02
7.317317485809326172e+00,-1.066827625036239624e-01,1.133200675249099731e-01,8.200105279684066772e-02,-2.519701421260833740e-02
7.327327251434326172e+00,-1.055484563112258911e-01,1.147752255201339722e-01,8.169429749250411987e-02,-2.686970308423042297e-02
7.337337493896484375e+00,-1.043995320796966553e-01,1.161990016698837280e-01,8.136638253927230835e-02,-2.852136641740798950e-02
7.347347259521484375e+00,-1.032364070415496826e-01,1.175911575555801392e-01,8.101759105920791626e-02,-3.015146777033805847e-02
7.357357501983642578e+00,-1.020592898130416870e-01,1.189517304301261902e-01,8.064815402030944824e-02,-3.175979480147361755e-02
7.367367267608642578e+00,-1.008686125278472900e-01,1.202805042266845703e-01,8.025836944580078125e-02,-3.334583342075347900e-02
7.377377510070800781e+00,-9.966457635164260864e-02,1.215775236487388611e-01,7.984847575426101685e-02,-3.490938618779182434e-02
7.387387275695800781e+00,-9.844761341810226440e-02,1.228425875306129456e-01,7.941878587007522583e-02,-3.644996136426925659e-02
7.397397518157958984e+00,-9.721793234348297119e-02,1.240757480263710022e-01,7.896953821182250977e-02,-3.796737641096115112e-02
7.407407283782958984e+00,-9.597596526145935059e-02,1.252768188714981079e-01,7.850106060504913330e-02,-3.946116566658020020e-02
7.417417526245117188e+00,-9.472191333770751953e-02,1.264458745718002319e-01,7.801359891891479492e-02,-4.093116521835327148e-02
7.427427291870117188e+00,-9.345621615648269653e-02,1.275827437639236450e-01,7.750748842954635620e-02,-4.237692803144454956e-02
7.437437534332275391e+00,-9.217908233404159546e-02,1.286875009536743164e-01,7.698298245668411255e-02,-4.379830509424209595e-02
7.447447776794433594e+00,-9.089089184999465942e-02,1.297600567340850830e-01,7.644040137529373169e-02,-4.519494622945785522e-02
7.457458019256591797e+00,-8.959196507930755615e-02,1.308003813028335571e-01,7.588005065917968750e-02,-4.656657576560974121e-02
7.467467784881591797e+00,-8.828268200159072876e-02,1.318084001541137695e-01,7.530226558446884155e-02,-4.791287332773208618e-02
7.477478027343750000e+00,-8.696325123310089111e-02,1.327842026948928833e-01,7.470729947090148926e-02,-4.923371598124504089e-02
7.487487792968750000e+00,-8.563411235809326172e-02,1.337276846170425415e-01,7.409552484750747681e-02,-5.052873492240905762e-02
7.497498035430908203e+00,-8.429546654224395752e-02,1.346389353275299072e-01,7.346720248460769653e-02,-5.179782211780548096e-02
7.507507801055908203e+00,-8.294776082038879395e-02,1.355178654193878174e-01,7.282270491123199463e-02,-5.304063856601715088e-02
7.517518043518066406e+00,-8.159119635820388794e-02,1.363645792007446289e-01,7.216230034828186035e-02,-5.425708740949630737e-02
7.527527809143066406e+00,-8.022622019052505493e-02,1.371790170669555664e-01,7.148637622594833374e-02,-5.544685572385787964e-02
7.537538051605224609e+00,-7.885302603244781494e-02,1.379612684249877930e-01,7.079520076513290405e-02,-5.660986155271530151e-02
7.547547817230224609e+00,-7.747206836938858032e-02,1.387112885713577271e-01,7.008916884660720825e-02,-5.774581804871559143e-02
7.557558059692382812e+00,-7.608353346586227417e-02,1.394291967153549194e-01,6.936854124069213867e-02,-5.885465815663337708e-02
7.567567825317382812e+00,-7.468788325786590576e-02,1.401149630546569824e-01,6.863372772932052612e-02,-5.993611738085746765e-02
7.577578067779541016e+00,-7.328529655933380127e-02,1.407687067985534668e-01,6.788499653339385986e-02,-6.099014729261398315e-02
7.587587833404541016e+00,-7.187623530626296997e-02,1.413904130458831787e-01,6.712275743484497070e-02,-6.201650574803352356e-02
7.597598075866699219e+00,-7.046088576316833496e-02,1.419802010059356689e-01,6.634727865457534790e-02,-6.301515549421310425e-02
7.607607841491699219e+00,-6.903969496488571167e-02,1.425380855798721313e-01,6.555898487567901611e-02,-6.398588418960571289e-02
7.617618083953857422e+00,-6.761285662651062012e-02,1.430641859769821167e-01,6.475813686847686768e-02,-6.492867320775985718e-02
7.627627849578857422e+00,-6.618081778287887573e-02,1.435585469007492065e-01,6.394516676664352417e-02,-6.584332883358001709e-02
7.637638092041015625e+00,-6.474376469850540161e-02,1.440212875604629517e-01,6.312034279108047485e-02,-6.672984361648559570e-02
7.647647857666015625e+00,-6.330214440822601318e-02,1.444524526596069336e-01,6.228408962488174438e-02,-6.758805364370346069e-02
7.657658100128173828e+00,-6.185613945126533508e-02,1.448521912097930908e-01,6.143668293952941895e-02,-6.841796636581420898e-02
7.667667865753173828e+00,-6.040620431303977966e-02,1.452205628156661987e-01,6.057855114340782166e-02,-6.921944022178649902e-02
7.677678108215332031e+00,-5.895251035690307617e-02,1.455577015876770020e-01,5.970996990799903870e-02,-6.999250501394271851e-02
7.687687873840332031e+00,-5.749551206827163696e-02,1.458636969327926636e-01,5.883137136697769165e-02,-7.073703408241271973e-02
7.697698116302490234e+00,-5.603538081049919128e-02,1.461387127637863159e-01,5.794303119182586670e-02,-7.145306468009948730e-02
7.707707881927490234e+00,-5.457256734371185303e-02,1.463828235864639282e-01,5.704538524150848389e-02,-7.214050740003585815e-02
7.717718124389648438e+00,-5.310723930597305298e-02,1.465961933135986328e-01,5.613870546221733093e-02,-7.279940694570541382e-02
7.727727890014648438e+00,-5.163984745740890503e-02,1.467789411544799805e-01,5.522343516349792480e-02,-7.342969626188278198e-02
7.737738132476806641e+00,-5.017055571079254150e-02,1.469312161207199097e-01,5.429983884096145630e-02,-7.403143495321273804e-02
7.747747898101806641e+00,-4.869980737566947937e-02,1.470531523227691650e-01,5.336836352944374084e-02,-7.460458576679229736e-02
7.757758140563964844e+00,-4.722777009010314941e-02,1.471449285745620728e-01,5.242927744984626770e-02,-7.514921575784683228e-02
7.767767906188964844e+00,-4.575488343834877014e-02,1.472066789865493774e-01,5.148302391171455383e-02,-7.566531002521514893e-02
7.777778148651123047e+00,-4.428130760788917542e-02,1.472385674715042114e-01,5.052987113595008850e-02,-7.615295052528381348e-02
7.787787914276123047e+00,-4.280748218297958374e-02,1.472407579421997070e-01,4.957026615738868713e-02,-7.661213725805282593e-02
7.797798156738281250e+00,-4.133356735110282898e-02,1.472134292125701904e-01,4.860446974635124207e-02,-7.704297453165054321e-02
7.807807922363281250e+00,-3.985999524593353271e-02,1.471567600965499878e-01,4.763292893767356873e-02,-7.744549214839935303e-02
7.817818164825439453e+00,-3.838691860437393188e-02,1.470709294080734253e-01,4.665590450167655945e-02,-7.781979441642761230e-02
7.827827930450439453e+00,-3.691477328538894653e-02,1.469561308622360229e-01,4.567384347319602966e-02,-7.816592603921890259e-02
7.837838172912597656e+00,-3.544370830059051514e-02,1.468125432729721069e-01,4.468700662255287170e-02,-7.848402112722396851e-02
7.847847938537597656e+00,-3.397414833307266235e-02,1.466403752565383911e-01,4.369583353400230408e-02,-7.877413928508758545e-02
7.857858180999755859e+00,-3.250624239444732666e-02,1.464398056268692017e-01,4.270058497786521912e-02,-7.903642207384109497e-02
7.867867946624755859e+00,-3.104041516780853271e-02,1.462110728025436401e-01,4.170170053839683533e-02,-7.927095890045166016e-02
7.877878189086914062e+00,-2.957680635154247284e-02,1.459543555974960327e-01,4.069943353533744812e-02,-7.947789132595062256e-02
7.887887954711914062e+00,-2.811583690345287323e-02,1.456698924303054810e-01,3.969422727823257446e-02,-7.965733110904693604e-02
7.897898197174072266e+00,-2.665764652192592621e-02,1.453578770160675049e-01,3.868632763624191284e-02,-7.980944216251373291e-02
7.907907962799072266e+00,-2.520264871418476105e-02,1.450185477733612061e-01,3.767617791891098022e-02,-7.993435114622116089e-02
7.917918205261230469e+00,-2.375097759068012238e-02,1.446521133184432983e-01,3.666402027010917664e-02,-8.003222942352294922e-02
7.927927970886230469e+00,-2.230304479598999023e-02,1.442588418722152710e-01,3.565028682351112366e-02,-8.010322600603103638e-02
7.937938213348388672e+00,-2.085897885262966156e-02,1.438389271497726440e-01,3.463522344827651978e-02,-8.014752715826034546e-02
7.947947978973388672e+00,-1.941918581724166870e-02,1.433926373720169067e-01,3.361926227807998657e-02,-8.016529679298400879e-02
7.957958221435546875e+00,-1.798379048705101013e-02,1.429201811552047729e-01,3.260263800621032715e-02,-8.015672862529754639e-02
7.967967987060546875e+00,-1.655319333076477051e-02,1.424218565225601196e-01,3.158577904105186462e-02,-8.012200891971588135e-02
7.977978229522705078e+00,-1.512751635164022446e-02,1.418978571891784668e-01,3.056891448795795441e-02,-8.006133139133453369e-02
7.987987995147705078e+00,-1.370715163648128510e-02,1.413484811782836914e-01,2.955247089266777039e-02,-7.997491210699081421e-02
7.997998237609863281e+00,-1.229221932590007782e-02,1.407739520072937012e-01,2.853667363524436951e-02,-7.986295968294143677e-02
8.008008003234863281e+00,-1.088310498744249344e-02,1.401745676994323730e-01,2.752194181084632874e-02,-7.972569763660430908e-02
8.018017768859863281e+00,-9.479990229010581970e-03,1.395505666732788086e-01,2.650854550302028656e-02,-7.956334948539733887e-02
8.028028488159179688e+00,-8.082988671958446503e-03,1.389021724462509155e-01,2.549670450389385223e-02,-7.937613129615783691e-02
8.038038253784179688e+00,-6.692610681056976318e-03,1.382297575473785400e-01,2.448692545294761658e-02,-7.916431128978729248e-02
8.048048019409179688e+00,-5.308963358402252197e-03,1.375335454940795898e-01,2.347942069172859192e-02,-7.892812043428421021e-02
8.058057785034179688e+00,-3.932284656912088394e-03,1.368138194084167480e-01,2.247449755668640137e-02,-7.866781204938888550e-02
8.068068504333496094e+00,-2.562679816037416458e-03,1.360707879066467285e-01,2.147236652672290802e-02,-7.838361710309982300e-02
8.078078269958496094e+00,-1.200643135234713554e-03,1.353048682212829590e-01,2.047351934015750885e-02,-7.807584851980209351e-02
8.088088035583496094e+00,1.537268981337547302e-04,1.345162838697433472e-01,1.947815716266632080e-02,-7.774474471807479858e-02
8.098097801208496094e+00,1.500203390605747700e-03,1.337053179740905762e-01,1.848657615482807159e-02,-7.739058136940002441e-02
8.108108520507812500e+00,2.838689833879470825e-03,1.328721940517425537e-01,1.749897189438343048e-02,-7.701360434293746948e-02
8.118118286132812500e+00,4.168709274381399155e-03,1.320173591375350952e-01,1.651582308113574982e-02,-7.661417126655578613e-02
8.128128051757812500e+00,5.490172188729047775e-03,1.311410218477249146e-01,1.553731877356767654e-02,-7.619253545999526978e-02
8.138137817382812500e+00,6.802862975746393204e-03,1.302434951066970825e-01,1.456373929977416992e-02,-7.574899494647979736e-02
8.148148536682128906e+00,8.106693625450134277e-03,1.293249875307083130e-01,1.359526999294757843e-02,-7.528379559516906738e-02
8.158158302307128906e+00,9.401205927133560181e-03,1.283859908580780029e-01,1.263236999511718750e-02,-7.479733973741531372e-02
8.168168067932128906e+00,1.068631932139396667e-02,1.274267137050628662e-01,1.167521625757217407e-02,-7.428988814353942871e-02
8.178177833557128906e+00,1.196183077991008759e-02,1.264474689960479736e-01,1.072407606989145279e-02,-7.376176118850708008e-02
8.188188552856445312e+00,1.322766114026308060e-02,1.254484802484512329e-01,9.779120795428752899e-03,-7.321321964263916016e-02
8.198198318481445312e+00,1.448337081819772720e-02,1.244302392005920410e-01,8.840789087116718292e-03,-7.264468818902969360e-02
8.208208084106445312e+00,1.572888903319835663e-02,1.233929768204689026e-01,7.909244857728481293e-03,-7.205644249916076660e-02
8.218217849731445312e+00,1.696402393281459808e-02,1.223370134830474854e-01,6.984738633036613464e-03,-7.144881784915924072e-02
8.228228569030761719e+00,1.818870566785335541e-02,1.212625578045845032e-01,6.067429669201374054e-03,-7.082208245992660522e-02
8.238238334655761719e+00,1.940251514315605164e-02,1.201701462268829346e-01,5.157735664397478104e-03,-7.017669826745986938e-02
8.248248100280761719e+00,2.060539089143276215e-02,1.190599948167800903e-01,4.255807027220726013e-03,-6.951294839382171631e-02
8.258257865905761719e+00,2.179715409874916077e-02,1.179324239492416382e-01,3.361877053976058960e-03,-6.883117556571960449e-02
8.268268585205078125e+00,2.297774329781532288e-02,1.167876571416854858e-01,2.476091030985116959e-03,-6.813166290521621704e-02
8.278278350830078125e+00,2.414675988256931305e-02,1.156262457370758057e-01,1.598844071850180626e-03,-6.741488724946975708e-02
8.288288116455078125e+00,2.530415169894695282e-02,1.144484058022499084e-01,7.302719750441610813e-04,-6.668114662170410156e-02
8.298297882080078125e+00,2.644975297152996063e-02,1.132544651627540588e-01,-1.294084941036999226e-04,-6.593079864978790283e-02
8.308308601379394531e+00,2.758351154625415802e-02,1.120446473360061646e-01,-9.800662519410252571e-04,-6.516412645578384399e-02
8.318318367004394531e+00,2.870505303144454956e-02,1.108195111155509949e-01,-1.821330748498439789e-03,-6.438164412975311279e-02
8.328328132629394531e+00,2.981433086097240448e-02,1.095792800188064575e-01,-2.653080737218260765e-03,-6.358364224433898926e-02
8.338337898254394531e+00,3.091119416058063507e-02,1.083242967724800110e-01,-3.475117497146129608e-03,-6.277048587799072266e-02
8.348348617553710938e+00,3.199559822678565979e-02,1.070547699928283691e-01,-4.287323914468288422e-03,-6.194246560335159302e-02
8.358358383178710938e+00,3.306719288229942322e-02,1.057712808251380920e-01,-5.089354235678911209e-03,-6.110011413693428040e-02
8.368368148803710938e+00,3.412593901157379150e-02,1.044740453362464905e-01,-5.881102755665779114e-03,-6.024372577667236328e-02
8.378377914428710938e+00,3.517169877886772156e-02,1.031634062528610229e-01,-6.662388332188129425e-03,-5.937368050217628479e-02
8.388388633728027344e+00,3.620443865656852722e-02,1.018395721912384033e-01,-7.433108985424041748e-03,-5.849026888608932495e-02
8.398398399353027344e+00,3.722383081912994385e-02,1.005031391978263855e-01,-8.192946203052997589e-03,-5.759403482079505920e-02
8.408408164978027344e+00,3.822984546422958374e-02,9.915433079004287720e-02,-8.941807784140110016e-03,-5.668528005480766296e-02
8.418417930603027344e+00,3.922235593199729919e-02,9.779348224401473999e-02,-9.679531678557395935e-03,-5.576438456773757935e-02
8.428428649902343750e+00,4.020133987069129944e-02,9.642080217599868774e-02,-1.040603127330541611e-02,-5.483164265751838684e-02
8.438438415527343750e+00,4.116648808121681213e-02,9.503690153360366821e-02,-1.112101413309574127e-02,-5.388761684298515320e-02
8.448448181152343750e+00,4.211778566241264343e-02,9.364198893308639526e-02,-1.182440295815467834e-02,-5.293260142207145691e-02
8.458457946777343750e+00,4.305512085556983948e-02,9.223640710115432739e-02,-1.251605618745088577e-02,-5.196698382496833801e-02
8.468468666076660156e+00,4.397847503423690796e-02,9.082037210464477539e-02,-1.319590024650096893e-02,-5.099105834960937500e-02
8.478478431701660156e+00,4.488756507635116577e-02,8.939448744058609009e-02,-1.386367157101631165e-02,-5.000539496541023254e-02
8.488488197326660156e+00,4.578238353133201599e-02,8.795896917581558228e-02,-1.451930869370698929e-02,-4.901029169559478760e-02
8.498497962951660156e+00,4.666283354163169861e-02,8.651416003704071045e-02,-1.516268774867057800e-02,-4.800613224506378174e-02
8.508508682250976562e+00,4.752890393137931824e-02,8.506026118993759155e-02,-1.579375006258487701e-02,-4.699321091175079346e-02
8.518518447875976562e+00,4.838033765554428101e-02,8.359789848327636719e-02,-1.641226001083850861e-02,-4.597210884094238281e-02
8.528528213500976562e+00,4.921713471412658691e-02,8.212727308273315430e-02,-1.701817102730274200e-02,-4.494311660528182983e-02
8.538537979125976562e+00,5.003920942544937134e-02,8.064872771501541138e-02,-1.761137880384922028e-02,-4.390661790966987610e-02
8.548548698425292969e+00,5.084656178951263428e-02,7.916245609521865845e-02,-1.819184049963951111e-02,-4.286290332674980164e-02
8.558558464050292969e+00,5.163896083831787109e-02,7.766909152269363403e-02,-1.875934936106204987e-02,-4.181255772709846497e-02
8.568568229675292969e+00,5.241641029715538025e-02,7.616883516311645508e-02,-1.931387186050415039e-02,-4.075586795806884766e-02
8.578577995300292969e+00,5.317884311079978943e-02,7.466202229261398315e-02,-1.985532417893409729e-02,-3.969321772456169128e-02
8.588588714599609375e+00,5.392626300454139709e-02,7.314885407686233521e-02,-2.038367651402950287e-02,-3.862489014863967896e-02
8.598598480224609375e+00,5.465846508741378784e-02,7.162995636463165283e-02,-2.089875191450119019e-02,-3.755147010087966919e-02
8.608608245849609375e+00,5.537546426057815552e-02,7.010552287101745605e-02,-2.140052989125251770e-02,-3.647324070334434509e-02
8.618618011474609375e+00,5.607720464468002319e-02,6.857588887214660645e-02,-2.188894711434841156e-02,-3.539058193564414978e-02
8.628628730773925781e+00,5.676369741559028625e-02,6.704124808311462402e-02,-2.236398681998252869e-02,-3.430377319455146790e-02
8.638638496398925781e+00,5.743476375937461853e-02,6.550222635269165039e-02,-2.282550185918807983e-02,-3.321339562535285950e-02
8.648648262023925781e+00,5.809042602777481079e-02,6.395900994539260864e-02,-2.327348664402961731e-02,-3.211972117424011230e-02
8.658658027648925781e+00,5.873063951730728149e-02,6.241193786263465881e-02,-2.370789647102355957e-02,-3.102312795817852020e-02
8.668668746948242188e+00,5.935542657971382141e-02,6.086119264364242554e-02,-2.412872761487960815e-02,-2.992388419806957245e-02
8.678678512573242188e+00,5.996463447809219360e-02,5.930740013718605042e-02,-2.453586272895336151e-02,-2.882256917655467987e-02
8.688688278198242188e+00,6.055828928947448730e-02,5.775074288249015808e-02,-2.492931112647056580e-02,-2.771944925189018250e-02
8.698698043823242188e+00,6.113636121153831482e-02,5.619155243039131165e-02,-2.530904300510883331e-02,-2.661489136517047882e-02
8.708708763122558594e+00,6.169888004660606384e-02,5.463000386953353882e-02,-2.567507140338420868e-02,-2.550915442407131195e-02
8.718718528747558594e+00,6.224571540951728821e-02,5.306671932339668274e-02,-2.602730691432952881e-02,-2.440281212329864502e-02
8.728729248046875000e+00,6.277695298194885254e-02,5.150172859430313110e-02,-2.636580169200897217e-02,-2.329601533710956573e-02
8.738739013671875000e+00,6.329247355461120605e-02,4.993565008044242859e-02,-2.669048309326171875e-02,-2.218933217227458954e-02
8.748749732971191406e+00,6.379236280918121338e-02,4.836850985884666443e-02,-2.700140699744224548e-02,-2.108290791511535645e-02
8.758759498596191406e+00,6.427652388811111450e-02,4.680092260241508484e-02,-2.729851193726062775e-02,-1.997730508446693420e-02
8.768769264221191406e+00,6.474498659372329712e-02,4.523305594921112061e-02,-2.758183330297470093e-02,-1.887276768684387207e-02
8.778779029846191406e+00,6.519775837659835815e-02,4.366523027420043945e-02,-2.785138040781021118e-02,-1.776964403688907623e-02
8.788789749145507812e+00,6.563487648963928223e-02,4.209760576486587524e-02,-2.810718864202499390e-02,-1.666817441582679749e-02
8.798799514770507812e+00,6.605626642704010010e-02,4.053079336881637573e-02,-2.834922634065151215e-02,-1.556890830397605896e-02
8.808809280395507812e+00,6.646197289228439331e-02,3.896495699882507324e-02,-2.857753820717334747e-02,-1.447207853198051453e-02
8.818819046020507812e+00,6.685200333595275879e-02,3.740040212869644165e-02,-2.879215218126773834e-02,-1.337802037596702576e-02
8.828829765319824219e+00,6.722640991210937500e-02,3.583728522062301636e-02,-2.899311482906341553e-02,-1.228696200996637344e-02
8.838839530944824219e+00,6.758513301610946655e-02,3.427620977163314819e-02,-2.918042056262493134e-02,-1.119943894445896149e-02
8.848849296569824219e+00,6.792823225259780884e-02,3.271732851862907410e-02,-2.935412898659706116e-02,-1.011567190289497375e-02
8.858859062194824219e+00,6.825572252273559570e-02,3.116094134747982025e-02,-2.951428107917308807e-02,-9.035981260240077972e-03
8.868869781494140625e+00,6.856766343116760254e-02,2.960719726979732513e-02,-2.966093830764293671e-02,-7.960583083331584930e-03
8.878879547119140625e+00,6.886402517557144165e-02,2.805668860673904419e-02,-2.979411929845809937e-02,-6.889996118843555450e-03
8.888889312744140625e+00,6.914486736059188843e-02,2.650955878198146820e-02,-2.991389483213424683e-02,-5.824427120387554169e-03
8.898899078369140625e+00,6.941021978855133057e-02,2.496609836816787720e-02,-3.002032265067100525e-02,-4.764182493090629578e-03
8.908909797668457031e+00,6.966014951467514038e-02,2.342644892632961273e-02,-3.011347353458404541e-02,-3.709463868290185928e-03
8.918919563293457031e+00,6.989464163780212402e-02,2.189118973910808563e-02,-3.019339405000209808e-02,-2.660770900547504425e-03
8.928929328918457031e+00,7.011377066373825073e-02,2.036045677959918976e-02,-3.026016429066658020e-02,-1.618296955712139606e-03
8.938939094543457031e+00,7.031757384538650513e-02,1.883452944457530975e-02,-3.031385689973831177e-02,-5.823324900120496750e-04
8.948949813842773438e+00,7.050611823797225952e-02,1.731354184448719025e-02,-3.035455197095870972e-02,4.469351842999458313e-04
8.958959579467773438e+00,7.067942619323730469e-02,1.579806022346019745e-02,-3.038232214748859406e-02,1.469027367420494556e-03
